"Address total model should be extended from Mage_Sales_Model_Quote_Address_Total_Abstract","Modèle adresses totales devrait être dans la portée de Mage_Sales_Model_Quote_Address_Total_Abstract"
"Adjustment Fee","Frais de dossier"
"Adjustment Refund","Remboursement des frais de dossier"
"Allow Reorder","Autoriser le renouvellement de commande"
"Amount","Montant"
"Amount of %s pending approval on gateway.","Montant de %s en cours d'approbation par la passserelle de paiement"
"Amount: %s.","Montant: %s."
"An item option with code %s already exists.","Une option article avec le code %s existe déjà."
"Append Comments","Ajouter les commentaires"
"Apply","Appliquer"
"Apply Coupon Code","Appliquer un bon de réduction"
"Approved the payment online.","Approuvé le paiement en ligne."
"Are you sure you want to accept this payment?","Êtes-vous sûr de vouloir accepter ce paiement?"
"Are you sure you want to cancel this order?","Etes-vous sûr de vouloir annuler cet commande?"
"Are you sure you want to deny this payment?","Êtes-vous sûr de vouloir refuser ce paiement?"
"Are you sure you want to do this?","Êtes-vous sûr de vouloir faire cela?"
"Are you sure you want to send Creditmemo email to customer?","Êtes-vous certain de vouloir envoyer l'avoir par email au client?"
"Are you sure you want to send Invoice email to customer?","Êtes-vous certain de vouloir de vouloir envoyer la facture par email au client?"
"Are you sure you want to send Shipment email to customer?","Êtes-vous certain de vouloir envoyer les information de livraison par email au client?"
"Are you sure you want to send order email to customer?","Êtes-vous certain de vouloir envoyer le bon de commande par email au client?"
"Are you sure you want to void the payment?","Êtes-vous certain de vouloir envoyer le rejet de paiement par email au client ?"
"Are you sure?","En êtes-vous sûr ?"
"Are you sure? This order will be cancelled and a new one will be created instead","En êtes-vous certain ? Cette commande va être supprimée et une nouvelle va être créée à la place"
"At least a payment ID must be set.","Au moins un ID de paiement doit être sélectionné."
"Authorization","Autorisation"
"Authorized amount of %s.","Montant autorisé de %s."
"Authorization amount %s pending approval on gateway.","Montant autorisé de %s en attente d'approbation par la passserelle de paiement"
"Back","Retour"
"Back to Billing Agreements","Retour aux accords de facturation"
"Back to My Orders","Retour à mes commandes"
"Back to Recurring Profiles","Retour aux profils récurrents"
"Backordered","En attente de stock"
"Bestsellers","Meilleures ventes"
"Bill to First name","Prénom (Fact.)"
"Bill to Last name","Nom de famille (Fact.)"
"Bill to Name","Nom (Fact.)"
"Billing","Facturation"
"Billing Address","Adresse de facturation"
"Billing Agreement","Accord de facturation"
"Billing Agreement # %s","Accord de facturation # %s"
"Billing Agreement #%s","Accord de facturation #%s"
"Billing Agreement View","Voir Accord de facturation"
"Billing Agreements","Accords de facturation"
"Buy %s for price %s","Achetez-en %s pour le prix de %s"
"CSV","CSV"
"Cancel","Annuler"
"Can not add order history.","Impossible d'ajouter l'historique de commande."
"Can not do invoice for order.","Impossible de créer la facture pour la commande."
"Can not do shipment for order.","Impossible de créer la livraison pour la commande."
"Can not register existing shipment","Impossible d'enregistrer une livraison existante."
"Can\'t get order instance","Impossible de récupérer l'instance de commande"
"Cancel invoice","Annuler la facture"
"Cancel order","Annuler la commande"
"Canceled","Annulée"
"Cancelled order offline.","Commande annulée hors-ligne"
"Cancelled order online.","Commande annulée en ligne"
"Cannot add order history.","Impossible d'ajouter l'historique des commandes."
"Cannot create an empty shipment.","Impossible de créer une livraison vide."
"Cannot determine the field name.","Impossible de déterminer le nom du champ."
"Cannot do invoice for order.","Impossible de faire la facture de la commande."
"Cannot do shipment for order.","Impossible de faire l'expédition de la commande."
"Cannot get order instance","Impossible de mettre la commande instance"
"Cannot get the order instance.","Impossible d'obtenir l'instance de la commande."
"Cannot register an existing credit memo.","Impossible d'enregistrer une note de crédit existantes."
"Cannot register existing creditmemo","Impossible d'enregistrer un avoir existant"
"Cannot register existing invoice","Impossible d'enregistrer une facture existante"
"Cannot register existing shipment","Impossible d'enregistrer l'expédition existants"
"Capture","Collecter"
"Capture Amount","Collecter le montant"
"Capture Offline","Capturer hors ligne"
"Capture Online","Capturer en ligne"
"Capture invoice","Capturer la facture"
"Captured amount of %s online.","Encaissement d'un montant de %s en ligne"
"Capturing amount of %s is pending approval on gateway.","Saisir le montant de %s est en attente d'approbation sur la passerelle."
"Carrier","Transporteur"
"Carrier/Method","Transporteur/Méthode"
"Change Status","Modifier le statut"
"Change status, add comments","Modifier le statut, ajouter des commentaires"
"Checkout totals sort order","Ordre de tri des totaux de commande"
"Click to change shipping method","Cliquer pour changer le mode de livraison"
"Close","Fermée"
"Closed","Fermée"
"Comma-separated.","Séparées par des virgules."
"Comment","Commentaire"
"Comment Text","Texte du commentaire"
"Comments","Commentaires"
"Comments History","Historique de commentaires"
"Complete","Terminée"
"Country","Pays"
"Coupon code accepted.","Bon de réduction accepté"
"Coupons","Bons de réduction"
"Create","Créer"
"Create New Customer","Créer un nouveau client"
"Create New Order","Créer une nouvelle commande"
"Create New Order for %s","Créer une nouvelle commande pour %s"
"Create New Order for %s in %s","Créer une nouvelle commande pour %s dans %s"
"Create New Order for New Customer","Créer une nouvelle commande pour un nouveau client"
"Create New Order for New Customer in %s","Créer une nouvelle commande pour un nouveau client dans %s"
"Create Shipment","Créer la livraison"
"Create new invoice for order","Créer une facture pour la commande"
"Create new shipment for order","Créer une livraison pour la commande"
"Create...","Créer..."
"Created At","Créé le"
"Created at : ","Date de l'avoir : "
"Credit Memo created at : ","Avoir créé le : "
"Created billing agreement #%s.","Accord de facturation Établi #%s."
"Created:","Établi:"
"Credit Memo","Avoir"
"Credit Memo #","Avoir n°"
"Credit Memo # ","Avoir n° "
"Credit Memo #%1$s | %3$s | %2$s (%4$s)","Avoir n° %1$s | %3$s | %2$s (%4$s)"
"Credit Memo Comment Email Sender","Expéditeur du mail de commentaire d'avoir"
"Credit Memo Comment Email Template","Gabarit de mail de commentaire d'avoir pour un invité"
"Credit Memo Comment Email Template for Guest","Gabarit de mail de commentaire d'avoir pour un invité"
"Credit Memo Comments","Commentaires d'avoir"
"Credit Memo Email Sender","Expéditeur du mail d'avoir"
"Credit Memo Email Template","Gabarit de mail d'avoir"
"Credit Memo Email Template for Guest","Gabarit de mail d'avoir pour un invité"
"Credit Memo Update","Mise à jour de l'avoir"
"Credit Memo Update for Guest","Mise à jour de l'avoir pour un invité"
"Credit Memo email not sent","Mail d'avoir non envoyé"
"Credit Memo email sent","Mail d'avoir envoyé"
"Credit Memo...","Avoir..."
"Credit Memos","Avoirs"
"Creditmemo","Avoir"
"Custom Options","Options personnalisables"
"Custom Price","Prix personnalisé"
"Custom Value","Valeur personnalisée"
"Customer","Client"
"Customer Can Define Start Date","Le client peut définir la date de début"
"Customer Email","Email de client"
"Customer Group","Groupe de clients"
"Customer Last Name","Nom de famille du client"
"Customer My Account Order Creditmemo View","Client Mon compte Commande Avoir"
"Customer My Account Order History","Client Mon compte Commande Historique"
"Customer My Account Order Invoice View","Client Mon compte Commande Facture Vue"
"Customer My Account Order Shipment View","Client Mon compte Commande Expédition Vue"
"Customer My Account Order View","Client Mon compte Commande Expédition"
"Customer Name","Nom du client"
"Customer\'s Current Activities","Activités en cours du client"
"Date","Date"
"Date Shipped","Date d'expédition"
"Date of Birth","Date de naissance"
"Default logo, will be used in PDF and HTML documents.<br />(jpeg, tiff, png)","Logo par défaut, utilisé dans les documents PDF et HTML.<br />(jpeg, tiff, png)"
"Delete","Supprimer"
"Denied the payment online.","Refuser le paiement en ligne."
"Deny Payment","Refuser de paiement"
"Description Message","Message de description"
"Discount","Remise"
"Discount (%s)","Remise (%s)"
"Discount Amount","Remise"
"Discounts","Remises"
"Display Order ID in Header","Afficher l'identifiant de commande dans l'en-tête"
"Document","Document"
"Edit","Éditer"
"Edit Gift Messsage","Éditer le message cadeau"
"Edit Order","Éditer la commande"
"Edit Order #%s","Modifier la commande n°%s"
"Email","Email"
"Email Copy of Credit Memo","Envoyer une copie de l'avoir par mail"
"Email Copy of Invoice","Envoyer une copie de la facture par mail"
"Email Copy of Shipment","Envoyer une copie de la livraison par mail"
"Email Order Confirmation","Envoyer la confirmation de commande par mail"
"Enable","Activer"
"Enabled","Activé"
"Error to Show in shopping cart","Erreur à afficher dans le panier"
"Excel","Excel"
"Excl. Tax","HT"
"Expired","Expiré"
"Failed to cancel the billing agreement.","Impossible d'annuler l'accord de facturation."
"Failed to create billing agreement for this order.","Impossible de créer un accord de facturation pour cette commande."
"Failed to finish billing agreement wizard.","Impossible de terminer l'assistant d'accord de facturation."
"Failed to send order email.","Echec : Envoi de la commande par email"
"Failed to start billing agreement wizard.","Impossible d'exécuter l'assistant de l'accord de facturation."
"Failed to update the payment.","Impossible de mettre à jour le paiement."
"Failed to update the profile.","Impossible de mettre à jour le profil."
"Failed to void the payment.","Echec : Annulation du paiement impossible"
"Fetch","Rapporter"
"From","Entre"
"From Name","De la part de"
"From:","De :"
"G.T. (Base)","Montant total<br/>(Devise de base)"
"G.T. (Purchased)","Montant total<br/>(Devise de la commande)"
"General Information","Information générale"
"Get Payment Update","Obtenir la mise à jour de paiement"
"Get Update","Obtenir la mise à jour"
"Get shipping methods and rates","Récupérer les modes de livraison et les taux"
"Gift","Cadeau"
"Gift Message","Message du cadeau"
"Gift Message for This Order","Message cadeau pour cette commande"
"Gift Message for the Entire Order","Message cadeau pour toute la commande"
"Gift Message for this Order","Message cadeau pour cette commande"
"Grand Total","Montant global"
"Grand Total to be Charged","Total à facturer"
"Guest","Invité"
"Hold","Bloquer"
"Hold action is not available","L'action bloquer n'est pas disponible"
"Hold order","Bloquer la commande"
"ID","ID"
"ID #","ID N°"
"If empty, the default description above will be used","Si ce champ n'est pas rempli, la description par défaut ci-dessus sera utilisée"
"If empty, the default error above will be used","Si ce champ n'est pas rempli, l'erreur par défaut ci-dessus sera utilisée"
"If the invoice was created offline, try creating an offline creditmemo.","La facture à été crée hors-ligne, essayez de créer l'avoir hors-ligne"
"Incl. Tax","TTC"
"Information","Information"
"Initial Fee","Frais initiale"
"Initial Fees","Frais initiaux"
"Initial period payment","Période de paiement initial"
"Invalid block: %s","Bloc invalide: %s"
"Invalid carrier specified.","Transporteur spécifié invalide."
"Invalid draw line data. Please define ""lines"" array","Données de ligne invalides. Veuillez définir un jeu de lignes."
"Invalid item option format","Format d'option d'article invalide."
"Invalid qty to invoice item ""%s""","Quantité à facturer invalide pour l'article ""%s"""
"Invalid qty to refund item ""%s""","Quantité à rembourser invalide pour l'article ""%s"""
"Invalid qty to ship for item ""%s""","Quantité à livrer invalide pour l'article ""%s"""
"Invalid renderer model","Modèle invalide"
"Invalid request for adding product to quote","Demande invalide d'ajout de produit au panier."
"Invoice","Facturer"
"Invoice #","N° de facture"
"Invoice # ","N˚ de facture : "
"Invoice #%1$s | %2$s | %4$s (%3$s)","Facture N°%1$s | %2$s | %4$s (%3$s)"
"Invoice #%s","Facture N°%s"
"Invoice Comment Email Sender","Expéditeur du mail de commentaire de facture"
"Invoice Comment Email Template","Gabarit de mail commentaire de facture"
"Invoice Comment Email Template for Guest","Gabarit de mail de commentaire de facture pour un invité"
"Invoice Comments","Commentaires de facture"
"Invoice Date","Date de facturation"
"Invoice Email Sender","Expéditeur du mail de facture"
"Invoice Email Template","Gabarit mail de facture"
"Invoice Email Template for Guest","Gabarit de mail de facture pour un invité"
"Invoice Update","Mise à jour de facture"
"Invoice Update for Guest","Mise à jour de facture pour un invité"
"Invoice and Packing Slip Design","Design de facture et de bordereau de livraison"
"Invoice and Ship","Facturer et Expédier"
"Invoice canceling problem.","Problème de l'annulation de la facture."
"Invoice cannot be canceled","La facture ne peut pas être annulée"
"Invoice cannot be captured","La facture ne peut pas être capturée"
"Invoice cannot be voided","La facture ne peut pas être invalidée"
"Invoice cancel problem","Problème lors de l'annulation de facture"
"Invoice capturing problem.","Facture capturant le problème."
"Invoice capture problem","Problème lors de la capture de facture"
"Invoice email not sent","Mail de facture non envoyé"
"Invoice email sent","Mail de facture envoyé"
"Invoice void problem","Problème lors de l'invalidation de facture"
"Invoice will be created without communication with payment gateway.","La facture sera crée sans retour de la passerelle de paiement."
"Invoice...","Facturer..."
"Invoiced","Facturé"
"Invoices","Factures"
"Is Closed","Est fermé"
"Item","Article"
"Item Status","Statut de l'article"
"Item object is not specified.","L'objet article n'est pas spécifié."
"Item option with code %s already exist","Une option d'article avec ce code existe déjà"
"Item options declaration error","Erreur de déclaration d'options d'article"
"Item ordered qty","Qté commandée"
"Item qty declaration error","Erreur de déclaration de la quantité d'articles"
"Items","Articles"
"Items Invoiced","Articles facturés"
"Items Ordered","Articles commandés"
"Items Refunded","Articles remboursés"
"Items Shipped","Articles expédiés"
"Items maximum quantity or price do not allow checkout.","La quantité maximum ou le prix d'articles ne permettent pas le contrôle."
"Items options declaration error.","Erreur de déclaration d'options d'articles."
"Items options declare error.","Erreur de déclaration d'options d'articles"
"Items to Refund","Articles à rembourser"
"Items to Ship","Articles à expédier"
"Key","Clé"
"Last Ordered Items","Derniers articles commandés"
"Link to the New Order","Lier à la nouvelle commande"
"Link to the Previous Order","Lier à la commande précédente"
"Logo for HTML Print View","Logo pour l'aperçu avant impression HTML"
"Logo for HTML documents only. If empty, default will be used.<br />(jpeg, gif, png)","Logo pour les documents HTML seulement. Sinon, c'est le logo par défaut qui sera utilisé.<br />(jpeg, gif, png)"
"Logo for HTML print view","Logo pour l'aperçu avant impression HTML"
"Logo for PDF print-outs (200x50)","Logo pour les impressions PDF (200x50)"
"Manage","Gérer"
"Maximum shipping amount allowed to refound is: %s","Montant maximum des expéditions permettant le remboursement : %s"
"Message","Message"
"Message:","Message:"
"Message was successfully sent","Le message à été envoyé avec succès"
"Message:","Message :"
"Minimum Amount","Montant minimum"
"Minimum Order Amount","Montant de commande minimum"
"Mixed","Assortiment"
"Move to Shopping Cart","Placer dans le panier"
"Move to Wishlist","Ajouter à la <br/>liste d'envies"
"Multi-address Description Message","Message de description multi-adresse"
"Multi-address Error to Show in Shopping Cart","Erreur multi-adresse à afficher dans le panier"
"My Orders","Mes commandes"
"My Orders - Details","Mes commandes - Détails"
"N/A","N/A"
"Name","Nom (usage interne)"
"New","Nouveau"
"New Billing Agreement","Nouvel accord de facturation"
"New Credit Memo","Nouvel avoir"
"New Credit Memo for Guest","Nouvel avoir pour un invité"
"New Invoice","Nouvelle facture"
"New Invoice and Shipment for Order #%s","Nouvelles facture et expédition pour la commande n°%s"
"New Invoice for Guest","Nouvelle facture pour un invité"
"New Invoice for Order #%s","Nouvelle facture pour la commande n°%s"
"New Order","Nouvelle commande"
"New Order Confirmation Email Sender","Expéditeur du mail de confirmation de commande"
"New Order Confirmation Template","Gabarit de confirmation de nouvelle commande"
"New Order Confirmation Template for Guest","Gabarit de confirmation de nouvelle commande pour un invité"
"New Order RSS","Flux RSS des nouvelles commandes"
"New Order for Guest","Nouvelle commande pour un invité"
"New Shipment","Nouvelle livraison"
"New Shipment for Guest","Nouvelle expédition pour un invité"
"New Shipment for Order #%s","Nouvelle expédition pour la commande n°%s"
"Newsletter Subscription","Newsletter Subscription"
"New Status","Nouveau statut"
"No","Non"
"No Items","Aucun article"
"No Items To Refund","Aucun article à rembourser"
"No Payment Methods","Aucun mode de paiement"
"No detail for number ""%s""","Aucun détail pour le numéro ""%s"""
"No information available.","Aucune information disponible"
"No Items","Aucun Article"
"No items","Aucun article"
"No order(s) were put on hold.","Aucune commande(s) ont été mis en attente."
"No order(s) were released from holding status.","Aucune commande(s) avec le statut Mise en attente"
"No order(s) put on hold","Aucune commande mise en attente"
"No order(s) released from holding status","Aucune commande avec le statut Mise en attente"
"No ordered items","Aucun article commandé"
"No shipping information available","Aucune information de livraison disponible"
"No valid transaction found for this payment review.","Aucune transaction valide n'a été trouvée pour cette révision des paiements."
"Nominal Items","Articles nominale"
"Nominal item can be purchased standalone only. To proceed please remove other items from the quote.","Article nominal peut être acheté uniquement. Pour continuer, s'il vous plaît supprimer les autres éléments de la citation."
"Nominal order registered.","Commande Nominale enregistrée."
"Not Capture","Pas de capture"
"Not Initialized","Non initialisé"
"Non-supported Transaction Type ""%s"".","Type de transaction ""%s"" non supporté."
"Not Capture","Pas de capture"
"Not Notified","Non notifié"
"Not enough valid data to save parent transaction ID.","Pas assez de données valides pour sauvegarder ID transaction principal"
"Notification Not Applicable","Notification non-applicable"
"Notified","Notifié"
"Notify Customer","Avertir le client"
"Notify Customer by Email","Avertir le client par Email"
"Number","Numéro"
"Number of Invoiced Orders","Nombre de commandes facturées"
"Number of Orders","Nombre de commandes"
"Number of Refunded Orders","Nombre de commandes remboursées"
"Offline Refunded","Remboursement hors ligne"
"On Hold","Bloquée"
"Online Refunded","Remboursé en ligne"
"Order","Commande"
"Order #","N° de commande"
"Order # ","N° de commande "
"Order # %s","Commande n°%s"
"Order # %s %s | %s","Commande n°%s %s | %s"
"Order #%s","Commande n°%s"
"Order #%s - %s","Commande n°%s - <small><em>%s</em></small>"
"Order API","API de commande"
"Order Comment","Commentaire de la commande"
"Order Comment Email Sender","Expéditeur du mail de commentaire de commande"
"Order Comment Email Template","Gabarit de mail de commentaire de commande"
"Order Comment Email Template for Guest","Gabarit de mail de commentaire de commande pour un invité"
"Order Comments","Commentaires de commande"
"Order Credit Memos","Avoirs de la commande"
"Order Currency:","Devise de la commande :"
"Order Date","Date de commande"
"Order Date (%s)","Date de commande (%s)"
"Order Date:","Date de commande :"
"Order Date: %s","<strong>Date de commande :</strong> %s"
"Order Date: ","Date de commande : "
"Order Details","Détails de la commande"
"Order Grand Total","Montant global"
"Order History","Historique"
"Order ID","ID de Commande"
"Order Information","Informations commande"
"Order Invoices","Factures de la commande"
"Order Shipments","Livraisons de la commande"
"Order Status","Statut"
"Order Subtotal","Sous-total de la commande"
"Order Taxes Report Grouped by Tax Rates","Rapport de Taxes de commande groupés par taux d'imposition"
"Order Total","Total de la commande"
"Order Totals","Totaux commande"
"Order Update","Mise à jour de commande"
"Order Update for Guest","Mise à jour de commande pour un invité"
"Order View","Vue de commande"
"Order invoice","Facture de la commande"
"Order does not allow to be canceled.","La commande ne peut être annulée."
"Order does not allow to create an invoice.","La facture ne peut être crée."
"Order email has been successfully sent.","Email de commande envoyé"
"Order has been successfully created","La commande à bien été crée"
"Order object is not specified.","L'objet commande n'est pas spécifié."
"Order saving error: %s","Erreur lors de la sauvegarde de la commande : %s"
"Order shipments","Livraisons de la commande"
"Order was not cancelled.","La commande n'a pas été annulée."
"Order was not put on hold.","La commande n'a pas été bloquée."
"Order was not unholded.","La commande n'a pas été débloquée."
"Order was placed using %s","La commande a été passée dans la devise : %s"
"Order was successfully cancelled.","La commande a bien été annulée."
"Order was successfully put on hold.","La commande a bien été bloquée."
"Order was successfully released from holding status.","La commande a bien été débloquée."
"Order(s) can not be canceled","Impossible d'annuler les commandes"
"Ordered","Commandé"
"Orders","Commandes"
"Original Price","Prix d'origine"
"Original order item that recurring payment profile correspondss to.","Article original d'ordre que le profil périodique de paiement correspond à."
"PDF Credit Memos","Avoirs en PDF"
"PDF Invoices","Factures en PDF"
"PDF Packingslips","Bordereaux de livraison en PDF"
"PDF Print-outs","Impressions PDF"
"PDF object is not specified.","L'objet PDF n'est pas spécifié."
"PDF page object is not specified.","L'objet de page PDF n'est pas spécifié."
"PDF total model should extend Mage_Sales_Model_Order_Pdf_Total_Default","Le modèle total de pdf devrait se prolonger Mage_Sales_Model_Order_Pdf_Total_Default"
"Packingslip #","Bordereau de livraison n°"
"Paid","Payée"
"Paid Amount","Montant réglé"
"Parent Transaction ID","ID de transaction principale"
"Parent transaction ID must have a transaction ID.","ID de transaction principale doit avoir un ID de transaction."
"Partial","Partiel"
"Payment Failed","Erreur lors du paiement"
"Payment Information","Informations de paiement"
"Payment Method","Mode de paiement"
"Payment Method Name","Nom de méthode de paiement"
"Payment Method:","Mode de paiement :"
"Payment Review","Vérification du paiement"
"Payment disallow storing objects.","Le paiment déduit du stock."
"Payment transactions disallow storing objects.","Les transactions de paiement rejettent de stocker des objets."
"Payment type","Type de paiement"
"Payment update has been made.","La mise à jour de paiement a été effectué."
"Payment has been voided successfully.","Le paiement a été annulé avec succès."
"Payment transactions disallow storing objects.","Le paiement ne déduit pas du stock"
"Pdf total model should extend Mage_Sales_Model_Order_Pdf_Total_Default","Le modèle total du Pdf doir étendre Mage_Sales_Model_Order_Pdf_Total_Default"
"Pending","En attente"
"Pending Payment","En attente de paiement"
"Period","Période"
"Place Order Using Billing Agreements","Passez la commande utilisant des accords de facturation"
"Placed from IP","Adresse IP"
"Please Select Products to Add","Sélectionnez les produits à ajouter"
"Please Select a Customer","Sélectionnez un client"
"Please Select a Store","Sélectionnez un magasin"
"Please define PDF object before using","Veuillez définir un objet PDF avant de poursuivre."
"Please enter positive number in this field.","Saisissez un nombre positif"
"Please specify a valid grid column alias name that exists in grid table.","S'il vous plaît spécifier une colonne de la grille en cours de validité alias nom qui existe dans le tableau de la grille."
"Price","Prix"
"Print","Imprimer"
"Print All","Tout imprimer"
"Print All Invoices","Imprimer toutes les factures"
"Print All Refunds","Imprimer tous les avoirs"
"Print All Shipments","Imprimer toutes les livraisons"
"Print Credit Memos","Imprimer les avoirs"
"Print Invoice","Imprimer la facture"
"Print Invoices","Imprimer les factures"
"Print Order","Imprimer la commande"
"Print Order # %s","Imprimer la commande n°%s"
"Print Packingslips","Imprimer les bordereaux de livraison"
"Print Refund","Imprimer l'avoir"
"Print Shipment","Imprimer la livraison"
"Processing","En cours de traitement"
"Processing data problem","Problème de traitement de données"
"Product","Produit"
"Product Name","Nom de produit"
"Products","Produits"
"Products Bestsellers Report","Rapport des Meilleures Ventes Produits"
"Products in Compare List","Produits dans la liste de comparaison"
"Profile #%s","Profil #%s"
"Profile Information","Informations sur le profil"
"Profile State","Etat de profil"
"Profit","Bénéfice"
"Promotion Coupons Usage Report","Rapport d'utilisation des bons de promotion"
"Proper payment object must be set.","Le paiement approprié doit être défini."
"Purchased From","Acheté sur"
"Purchased On","Date d'achat"
"Purchased Item","Article acheté"
"Purchased From (store)","Acheté sur"
"QTY","QTÉ"
"Qty","Qté"
"Qty Invoiced","Qté facturée"
"Qty Ordered","Qté commandée"
"Qty Shipped","Qté livrée"
"Qty To Add","Qté à Ajouter"
"Qty to Add","Qté à ajouter"
"Qty to Invoice","Qté à facturer"
"Qty to Refund","Qté à rembourser"
"Qty to Ship","Qté à expédier"
"Quantity Ordered","Quantité commandée"
"Rate","Taux"
"Recent Orders","Commandes récentes"
"Recently Compared Products","Derniers produits comparés"
"Recently Viewed","Vu récemment"
"Recently Viewed Products","Derniers produits consultés"
"Recurring Profile # %s","Profil Récurrents N° %s"
"Recurring Profile Initial Fee","Profil Récurrents de frais initiaux"
"Recurring Profiles","Profils récurrents"
"Recurring Profiles (beta)","Profils récurrents (beta)"
"Reference ID","Réference ID"
"Reference ID:","Réference ID:"
"Refresh","Rafraîchir"
"Refund","Rembourser"
"Refund #","Remboursement n°"
"Refund #%s","Remboursement n°%s"
"Refund Amount","Montant du remboursement"
"Refund Offline","Remboursement hors ligne"
"Refund Shipping","Remboursement de livraison"
"Refund Shipping (Excl. Tax)","Remboursement Livraison (HT)"
"Refund Shipping (Incl. Tax)","Remboursement Livraison (TTC)"
"Refund Totals","Total remboursé"
"Refunded","Remboursé"
"Refunded amount of %s offline.","Montant remboursé hors-ligne : %s"
"Refunded amount of %s online.","Montant remboursé en ligne : %s"
"Refunds","Remboursements"
"Registered a Void notification.","Notifier une annulation"
"Registered notification about approved payment.","Notification enregistré au sujet de paiement approuvé."
"Registered notification about authorized amount of %s.","Notifier lors d'une autorisation d'un montant de %s."
"Registered notification about captured amount of %s.","Notifier lors d'un encaissement d'un montant de %s."
"Registered notification about denied payment.","Notification enregistré sur le paiement refusé."
"Registered notification about refunded amount of %s.","Notifier lors d'un remboursement d'un montant de %s."
"Registered update about approved payment.","Mise à jour enregistrée au sujet de paiement approuvé."
"Regular Payment","Paiement régulier"
"Related Orders","Les commandes connexes"
"Remove","Supprimer"
"Remove Coupon Code","Supprimer le code de bon de réduction"
"Remove tracking number","Supprimer le numéro de suivi"
"Reorder","Renouveler"
"Reorder...","Renouveler la commande..."
"Requested Payment Method is not available","La méthode de paiement demandée est indisponible"
"Retrieve invoice info","Récupérer les informations de facturation"
"Retrieve invoice information","Récupérer les informations de facturation"
"Retrieve list of invoices by filters","Récupérer la liste filtrée des factures"
"Retrieve list of orders by filters","Récupérer la liste filtrée des commandes"
"Retrieve list of shipments by filters","Récupérer la liste filtrée des livraisons"
"Retrieve order information","Récupérer les informations de commande"
"Retrieve orders info","Récupérer les informations de commande"
"Retrieve shipment info","Récupérer les informations de livraison"
"Retrieve shipment information","Récupérer les informations de livraison"
"Return to Stock","Remettre en stock"
"Returned","Retourné"
"Revenue","Revenu"
"Row Subtotal","Sous-total de la ligne"
"Row Total","Total ligne"
"SHIP TO:","Adresse de livraison : "
"SKU","Réf."
"SOLD TO:","Adresse de facturation : "
"Sales","Ventes"
"Sales Discount","Ventes avec Escompte"
"Sales Emails","Mails des ventes"
"Sales Emails Section","Section emails de vente"
"Sales Invoice Print View","Imprimer les factures"
"Sales Items","Articles à la ventes"
"Sales Order Print View","Imprimer les commandes"
"Sales Section","Sections ventes"
"Sales Shipment Print View","Imprimer les expéditions"
"Sales Shipping","Expédition de ventes"
"Sales Tax","La taxe de vente"
"Sales Total","Total des ventes"
"Same As Billing Address","Identique à l'adresse de facturation"
"Save and Close Message","Sauvegarder et fermer le message"
"Save in address book","Enregistrer dans le carnet d'adresses"
"Schedule","Programme"
"Select from existing customer addresses:","Sélectionner d'une adresse client existante"
"Send Credit Memo Comment Email Copy To","Envoyer une copie du mail de commentaire d'avoir à"
"Send Credit Memo Email Copy To","Envoyer une copie du mail d'avoir à"
"Send Email","Envoyer un email"
"Send Invoice Comment Email Copy To","Envoyer une copie du mail de commentaire de facture à"
"Send Invoice Email Copy To","Envoyer une copie du mail de facture à"
"Send Order Comment Email Copy To","Envoyer une copie du mail de commentaire de commande à"
